arm0_shoulder_yaw,arm0_shoulder_pitch,arm0_elbow_pitch,arm0_elbow_roll,arm0_wrist_pitch,arm0_wrist_roll,Act EE x,Act EE y,Act EE z,Act EE x_or,Act EE y_or,Act EE z_or,Act EE_w_or,Timestamp
0.33422,-1.31116,1.38731,-1.46982,-0.19143,-2.19142,0.63699,0.26082,0.35778,0.93271,0.25782,0.03907,0.24911,1714877185
0.33422,-1.31117,1.38733,-1.46981,-0.19146,-2.19143,0.63698,0.26082,0.35777,0.93270,0.25783,0.03907,0.24911,1714877185
0.33423,-1.31117,1.38733,-1.46982,-0.19144,-2.19142,0.63698,0.26083,0.35777,0.93271,0.25783,0.03907,0.24912,1714877185
0.33422,-1.31118,1.38730,-1.46979,-0.19145,-2.19142,0.63698,0.26082,0.35779,0.93271,0.25782,0.03909,0.24910,1714877185
0.33424,-1.31118,1.38731,-1.46982,-0.19143,-2.19142,0.63698,0.26083,0.35779,0.93271,0.25782,0.03909,0.24912,1714877185
0.33422,-1.31117,1.38730,-1.46982,-0.19145,-2.19141,0.63699,0.26082,0.35779,0.93271,0.25782,0.03908,0.24911,1714877186
0.33422,-1.31118,1.38731,-1.46982,-0.19144,-2.19140,0.63698,0.26081,0.35779,0.93271,0.25782,0.03908,0.24910,1714877186
0.33421,-1.31118,1.38729,-1.46983,-0.19144,-2.19141,0.63699,0.26081,0.35780,0.93271,0.25781,0.03909,0.24911,1714877186
0.33424,-1.31116,1.38732,-1.46981,-0.19145,-2.19140,0.63698,0.26083,0.35777,0.93271,0.25784,0.03907,0.24910,1714877186
0.33424,-1.31116,1.38731,-1.46980,-0.19142,-2.19145,0.63698,0.26083,0.35778,0.93271,0.25782,0.03908,0.24912,1714877187
0.33423,-1.31117,1.38731,-1.46984,-0.19147,-2.19144,0.63698,0.26083,0.35778,0.93270,0.25784,0.03909,0.24913,1714877187
0.33422,-1.31118,1.38730,-1.46984,-0.19145,-2.19142,0.63698,0.26082,0.35779,0.93270,0.25782,0.03909,0.24912,1714877187
0.33422,-1.31120,1.38733,-1.46979,-0.19143,-2.19139,0.63698,0.26082,0.35779,0.93272,0.25782,0.03908,0.24909,1714877187
0.33422,-1.31117,1.38731,-1.46981,-0.19145,-2.19140,0.63698,0.26082,0.35778,0.93271,0.25783,0.03908,0.24910,1714877187
0.33424,-1.31118,1.38730,-1.46981,-0.19147,-2.19142,0.63697,0.26084,0.35779,0.93270,0.25784,0.03910,0.24911,1714877188
0.33423,-1.31118,1.38731,-1.46982,-0.19144,-2.19142,0.63698,0.26083,0.35779,0.93271,0.25782,0.03908,0.24911,1714877188
0.33422,-1.31118,1.38731,-1.46981,-0.19143,-2.19142,0.63698,0.26082,0.35779,0.93271,0.25782,0.03909,0.24911,1714877188
