arm0_shoulder_yaw,arm0_shoulder_pitch,arm0_elbow_pitch,arm0_elbow_roll,arm0_wrist_pitch,arm0_wrist_roll,Act EE x,Act EE y,Act EE z,Timestamp
0.21938,-0.996039,1.60826,-0.695748,-0.304827,-1.16463,0.709099,0.193307,0.0380279,1.70164e+09
0.221121,-0.992779,1.60567,-0.700359,-0.297449,-1.17284,0.709309,0.193965,0.0358458,1.70164e+09
0.226298,-0.984784,1.59879,-0.716384,-0.27906,-1.19355,0.709618,0.196331,0.0306509,1.70164e+09
0.230347,-0.978611,1.59387,-0.728327,-0.262442,-1.21153,0.70972,0.197771,0.0261363,1.70164e+09
0.233946,-0.972815,1.59106,-0.74248,-0.245951,-1.22966,0.7093,0.19878,0.0207637,1.70164e+09
0.238998,-0.962033,1.58476,-0.762522,-0.222038,-1.25795,0.709302,0.200107,0.0125555,1.70164e+09
0.240222,-0.959363,1.5832,-0.76769,-0.215062,-1.26445,0.70928,0.200248,0.0103977,1.70164e+09
0.243054,-0.952903,1.57965,-0.779725,-0.200498,-1.28028,0.709223,0.200749,0.00540534,1.70164e+09
0.246321,-0.944163,1.57438,-0.7991,-0.178055,-1.30485,0.709255,0.20063,-0.00141319,1.70164e+09
0.247848,-0.939775,1.57254,-0.80909,-0.168348,-1.31623,0.70909,0.200616,-0.00503409,1.70164e+09
0.250267,-0.932393,1.56778,-0.822758,-0.151429,-1.33477,0.709323,0.200388,-0.010199,1.70164e+09
0.252036,-0.924738,1.56334,-0.838883,-0.134181,-1.35241,0.70954,0.199589,-0.0157358,1.70164e+09
0.25402,-0.914015,1.55818,-0.862185,-0.109226,-1.37944,0.709605,0.197787,-0.0240045,1.70164e+09
0.255031,-0.908484,1.55669,-0.875315,-0.0982873,-1.39109,0.709323,0.197011,-0.0286194,1.70164e+09
0.255237,-0.907459,1.55594,-0.879324,-0.0904988,-1.39881,0.70927,0.196013,-0.0298456,1.70164e+09
0.256196,-0.896241,1.5517,-0.903292,-0.0664573,-1.42438,0.709224,0.193268,-0.0385358,1.70164e+09
0.256624,-0.882907,1.54663,-0.936364,-0.0319976,-1.45884,0.709121,0.188335,-0.0491437,1.70164e+09
0.25641,-0.879802,1.54561,-0.94502,-0.0227845,-1.46827,0.709071,0.186714,-0.0517477,1.70164e+09
0.25599,-0.874758,1.54391,-0.957776,-0.00942612,-1.48098,0.709057,0.184262,-0.0557491,1.70164e+09
0.255259,-0.867132,1.54032,-0.97602,0.00858903,-1.50048,0.709415,0.180876,-0.0609736,1.70164e+09
0.25374,-0.860746,1.53831,-0.994007,0.0273621,-1.51699,0.709473,0.176612,-0.0660417,1.70164e+09
0.252398,-0.855207,1.53722,-1.01074,0.0447015,-1.53316,0.709294,0.172604,-0.0707259,1.70164e+09
0.250621,-0.849993,1.53674,-1.02848,0.0633101,-1.5505,0.708978,0.167961,-0.0754453,1.70164e+09
0.248039,-0.84503,1.53588,-1.04734,0.083407,-1.56841,0.708898,0.162458,-0.0797264,1.70164e+09
0.245856,-0.840915,1.53505,-1.06358,0.100181,-1.58325,0.708875,0.157808,-0.0830947,1.70164e+09
0.243806,-0.836962,1.53372,-1.07672,0.114872,-1.5943,0.709023,0.153649,-0.0859267,1.70164e+09
0.240827,-0.832117,1.53199,-1.09737,0.136101,-1.61409,0.70928,0.147587,-0.0892993,1.70164e+09
0.235768,-0.826357,1.53072,-1.12495,0.166489,-1.63879,0.709424,0.1382,-0.09361,1.70164e+09
0.23357,-0.824483,1.53052,-1.13682,0.178103,-1.64958,0.709478,0.134384,-0.095031,1.70164e+09
0.231269,-0.823318,1.53035,-1.14804,0.190941,-1.6592,0.709541,0.13027,-0.0959581,1.70164e+09
0.22913,-0.821578,1.53032,-1.16022,0.203715,-1.6694,0.709505,0.126243,-0.0972807,1.70164e+09
0.226976,-0.820221,1.53044,-1.17096,0.215311,-1.67955,0.709464,0.12243,-0.0983412,1.70164e+09
0.22531,-0.819513,1.53055,-1.1787,0.221365,-1.68371,0.709552,0.120029,-0.0988316,1.70164e+09
0.224853,-0.818945,1.53054,-1.17886,0.221776,-1.68651,0.709549,0.119622,-0.0992358,1.70164e+09
0.224749,-0.818613,1.53066,-1.17926,0.229035,-1.6893,0.709215,0.11816,-0.099708,1.70164e+09
0.224506,-0.818524,1.53062,-1.17978,0.229108,-1.68936,0.709259,0.117971,-0.099741,1.70164e+09
0.224226,-0.818488,1.53066,-1.18,0.229181,-1.68944,0.709279,0.117753,-0.0997815,1.70164e+09
0.224366,-0.81848,1.53066,-1.18025,0.22919,-1.68946,0.709272,0.117849,-0.0997751,1.70164e+09
0.224277,-0.818495,1.53065,-1.18047,0.229254,-1.6895,0.70929,0.117773,-0.0997553,1.70164e+09
0.22424,-0.818473,1.53066,-1.18058,0.229245,-1.68954,0.709293,0.117747,-0.0997713,1.70164e+09
0.224292,-0.818473,1.53064,-1.18068,0.229236,-1.68955,0.709296,0.117786,-0.09976,1.70164e+09
0.224292,-0.818443,1.53066,-1.18073,0.229272,-1.68954,0.709288,0.117777,-0.0997881,1.70164e+09
0.224211,-0.818465,1.53064,-1.18082,0.229254,-1.68957,0.709308,0.117724,-0.0997613,1.70164e+09
0.224307,-0.818443,1.53063,-1.18092,0.229254,-1.6896,0.709301,0.117791,-0.0997698,1.70164e+09
0.224285,-0.818436,1.53066,-1.18102,0.229254,-1.68962,0.709295,0.117772,-0.0997877,1.70164e+09
0.224233,-0.818443,1.53063,-1.18112,0.229245,-1.68972,0.709316,0.117739,-0.0997633,1.70164e+09
0.22427,-0.818428,1.53065,-1.18122,0.229281,-1.68971,0.709306,0.117756,-0.0997794,1.70164e+09
0.224277,-0.818436,1.53065,-1.18138,0.229272,-1.68978,0.709312,0.117762,-0.0997685,1.70164e+09
0.22424,-0.818421,1.53066,-1.18162,0.229272,-1.68982,0.709316,0.117733,-0.099779,1.70164e+09
0.224255,-0.818436,1.53064,-1.18216,0.229263,-1.68988,0.709341,0.117743,-0.0997393,1.70164e+09
0.224285,-0.818421,1.53062,-1.18228,0.229254,-1.68992,0.709346,0.117766,-0.0997375,1.70164e+09
0.224226,-0.818399,1.53063,-1.18236,0.229263,-1.68995,0.70935,0.117721,-0.0997552,1.70164e+09
0.224263,-0.818407,1.53066,-1.18244,0.229281,-1.68999,0.70934,0.117741,-0.0997593,1.70164e+09
0.224277,-0.818414,1.53065,-1.18247,0.229254,-1.69,0.709343,0.117758,-0.0997487,1.70164e+09
0.224233,-0.818414,1.53064,-1.1825,0.229281,-1.69002,0.709351,0.117721,-0.0997443,1.70164e+09
0.224248,-0.818407,1.53065,-1.18252,0.229263,-1.69004,0.709348,0.117734,-0.0997523,1.70164e+09
0.224277,-0.818392,1.53063,-1.18254,0.229272,-1.69002,0.709348,0.117754,-0.0997548,1.70164e+09
0.22424,-0.818407,1.53065,-1.18256,0.229272,-1.69006,0.709349,0.117727,-0.0997513,1.70164e+09
0.224248,-0.818392,1.53065,-1.18256,0.22929,-1.69007,0.709346,0.117729,-0.0997624,1.70164e+09
0.224277,-0.818399,1.53066,-1.18258,0.22929,-1.6901,0.709339,0.117749,-0.0997642,1.70164e+09
0.224248,-0.818392,1.53066,-1.1826,0.229281,-1.6901,0.709343,0.117729,-0.0997685,1.70164e+09
0.224248,-0.818399,1.53066,-1.18261,0.229281,-1.69011,0.709346,0.11773,-0.0997589,1.70164e+09
0.224263,-0.818392,1.53064,-1.18264,0.229272,-1.69012,0.70935,0.117743,-0.0997554,1.70164e+09
0.224248,-0.818384,1.53065,-1.18262,0.229281,-1.69016,0.709348,0.11773,-0.0997654,1.70164e+09
0.224248,-0.818392,1.53066,-1.18262,0.229272,-1.69018,0.709346,0.117731,-0.0997637,1.70164e+09
0.22427,-0.818399,1.53066,-1.18264,0.229263,-1.6902,0.709345,0.117749,-0.0997575,1.70164e+09
0.224255,-0.818377,1.53066,-1.18265,0.229272,-1.69022,0.709345,0.117736,-0.0997733,1.70164e+09
